"k","alpha","ntop","lambda","nu","mean_cindex","se_cindex","optimal_z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
4,0.25,300,0.349,0.05,0.64755760245148,0.00944764544548455,1,0.598985023624269,0.0144179789784941,2.77861255205575,0.510536372688901
5,0.25,300,0.349,0.05,0.663784569121789,0.00667225984525768,0.6,0.614923915199749,0.0154107881356724,2.81865216697343,0.616192535452055
6,0.25,300,0.349,0.05,0.655725829522744,0.00991196368661851,1.2,0.580917234644415,0.00645705848701435,2.95781883800236,0.296432768102497
7,0.25,300,0.349,0.05,0.655483923570479,0.00984111244312186,2,0.524500270606487,0.00414996672921734,2.84219967137129,1.03093128775095
8,0.25,300,0.349,0.05,0.64803431181503,0.0119337680666486,2,0.533254883653992,0.00731728289773147,3.03972018353347,0.662635353015012
9,0.25,300,0.349,0.05,0.655322919315133,0.0120272358650706,1.4,0.579107515424597,0.00935408044006916,3.32298821374158,0.501122051069769
10,0.25,300,0.349,0.05,0.642757245833425,0.00490398476025313,1.4,0.559637641905972,0.0132890618388227,2.87674358707029,0.530636607430519
11,0.25,300,0.349,0.05,0.654677579897714,0.0136776680259186,2,0.532693385315394,0.00454180226244327,3.41022668585096,0.197889055455221
12,0.25,300,0.349,0.05,0.664228505018772,0.0143415260212884,2,0.533433751863655,0.00525476832335999,3.36917417888021,0.227075967370579
2,0.3,300,0.349,0.05,0.647785327601208,0.0244047101260358,1,0.579588888224396,0.0112209064803426,2.49429005960583,0.540881223734952
3,0.3,300,0.349,0.05,0.633369155216462,0.0141873948920694,0.8,0.605966602509118,0.00750965274680029,2.87670814987052,0.344171837464293
4,0.3,300,0.349,0.05,0.671181931037905,0.00903077845864532,1.2,0.580616786134576,0.0131148778588392,2.64488983445104,0.363888190351215
5,0.3,300,0.349,0.05,0.648640693064477,0.0204005467873731,0.4,0.607864971105193,0.0210848928622196,2.20102137298826,0.677582451074662
6,0.3,300,0.349,0.05,0.650215290818007,0.0107806185433234,1,0.598470734913562,0.0161659640691792,2.51805976029152,0.532990894743332
7,0.3,300,0.349,0.05,0.654546583195442,0.0120979653483757,1.4,0.579677959848057,0.00675614839821626,3.18728221767504,0.30373482724816
8,0.3,300,0.349,0.05,0.648031292122063,0.0133745901327122,1.2,0.566329344930587,0.00644799983917672,2.57687391476301,0.343471187543992
9,0.3,300,0.349,0.05,0.665088890135868,0.0165129429994725,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.3,300,0.349,0.05,0.648219568091492,0.0121429586425495,1,0.603528031958638,0.0160161609636107,2.98123365692705,0.52677437677504
11,0.3,300,0.349,0.05,0.652270890379163,0.0137492240343851,1.8,0.541133787330589,0.00612592909953854,3.52715313635189,0.339018113467608
12,0.3,300,0.349,0.05,0.668928933419864,0.0189341509697263,1.2,0.58676458940793,0.0069597845552622,3.09031965248898,0.302413828929009
2,0.35,300,0.349,0.05,0.63041214492409,0.0201194214051942,0.8,0.597498557279118,0.0122585059762105,2.46026657285019,0.338750328046134
3,0.35,300,0.349,0.05,0.64992406751461,0.00851482076700373,0.6,0.618746985067587,0.0218448734790091,2.54604023863411,0.592708980221804
4,0.35,300,0.349,0.05,0.643311516434704,0.0166542418372609,0.8,0.607353468779248,0.0161514750087236,2.77420043915655,0.579759473040284
5,0.35,300,0.349,0.05,0.655497125162326,0.0126463160379236,1.8,0.554057148936159,0.00447838015381353,3.19000118167006,0.986080355247447
6,0.35,300,0.349,0.05,0.639882816622908,0.0152051830639308,1.8,0.55754884487112,0.0314824941602193,3.39024302278587,0.107073434772336
7,0.35,300,0.349,0.05,0.649353939795968,0.0128971523728546,1.8,0.545445319485986,0.0114019901861217,4.21319982790385,1.00760764202417
8,0.35,300,0.349,0.05,0.659842930708084,0.0184848989789857,0.6,0.616039117739772,0.0192207963697502,2.77798850584116,0.787813182068863
9,0.35,300,0.349,0.05,0.654771598687868,0.0111785903085659,1.2,0.579509908221119,0.00906584618223666,2.84802656110674,0.430669011448395
10,0.35,300,0.349,0.05,0.656037778488951,0.0112102651725097,1.4,0.554423834563762,0.00995918757306455,2.97264659134317,0.690054372613363
11,0.35,300,0.349,0.05,0.662122722606411,0.0132213490452047,1.2,0.568519800140244,0.0126885361949801,3.10242393332993,0.63082279180988
12,0.35,300,0.349,0.05,0.663471614494035,0.0249662338032781,1.8,0.535603949010367,0.00709035163946605,3.09787986828232,0.850867265429252
2,0.4,300,0.349,0.05,0.660304075418742,0.00959893580106178,1.4,0.569991189816324,0.010068593078525,2.88887189312259,0.365344672792475
3,0.4,300,0.349,0.05,0.641198472320365,0.0134708850378211,0.8,0.613395212853585,0.0189385525925154,3.10523978758046,0.609356245230477
4,0.4,300,0.349,0.05,0.651199077913331,0.0106379350465153,1,0.597921894900844,0.0181219934803176,2.71213369291308,0.609871798751515
5,0.4,300,0.349,0.05,0.649876032684963,0.0145618709541475,1.8,0.539195849218855,0.0100738495455232,3.53162786947528,1.32335259956625
6,0.4,300,0.349,0.05,0.652728811031485,0.0109168500944333,2,0.540592279470212,0.00553843405295621,3.66906653823946,0.270685623933579
7,0.4,300,0.349,0.05,0.637628406857822,0.019461561040325,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
8,0.4,300,0.349,0.05,0.654723064540023,0.013919274440083,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.4,300,0.349,0.05,0.654159930180575,0.0137292221374008,1.6,0.541636924215052,0.0110817346635137,2.95413108947006,0.906091786314976
10,0.4,300,0.349,0.05,0.64133859024615,0.0177968089136454,2,0.527659828268414,0.00148483501057038,3.6758886174317,0.200939163796006
11,0.4,300,0.349,0.05,0.650462902553836,0.0172780902493212,1.8,0.530560750520395,0.00274572622383166,2.8414158565923,0.434191153858652
12,0.4,300,0.349,0.05,0.656321479852302,0.0195312640950177,1.8,0.540194906901068,0.00956812627428744,3.92902792402566,0.130661221153386
2,0.45,300,0.349,0.05,0.633350177940483,0.00725120934973245,1.6,0.548575162776005,0.0159379469000497,2.54408130650445,0.699160121073508
3,0.45,300,0.349,0.05,0.645859627275548,0.0122000343962644,1.2,0.579306568087734,0.00656651071409133,2.54855761572678,0.335052479009096
4,0.45,300,0.349,0.05,0.649411684463213,0.0153194365534452,2,0.560127745611617,0.0039748184909475,2.90753760938133,0.111697154157224
5,0.45,300,0.349,0.05,0.663622843414144,0.00595609731751544,1.2,0.574804458354379,0.00764624578055109,2.84735654671327,0.414747344095105
6,0.45,300,0.349,0.05,0.656707181282417,0.0103508593389223,2,0.556220547926709,0.00645751475135364,5.04490050621106,0.985211361032011
7,0.45,300,0.349,0.05,0.654753787056412,0.0175811374753832,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.45,300,0.349,0.05,0.635972742332629,0.0120269360902017,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.45,300,0.349,0.05,0.656183587059751,0.0220326619540159,2,0.535953667130973,0.00760108229093661,4.03210750736042,0.16545243538814
10,0.45,300,0.349,0.05,0.662400321247495,0.0149871959754471,0.8,0.589146071010303,0.00996174921989929,2.40002302979239,0.441203298953402
11,0.45,300,0.349,0.05,0.658205748908281,0.0115691375624609,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.45,300,0.349,0.05,0.655048876814532,0.0252392708029052,1.8,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.5,300,0.349,0.05,0.648949117217927,0.0158328932632924,2,0.539216281559493,0.0076357459102831,4.0350193950345,1.01731713282816
3,0.5,300,0.349,0.05,0.65710337795018,0.0202947004839192,0.8,0.601879116363147,0.0222848245401642,2.87343866601357,0.595550055043458
4,0.5,300,0.349,0.05,0.654824088435097,0.0137976090574597,1,0.585284367133901,0.0112692492253889,2.57741915038218,0.57763036842934
5,0.5,300,0.349,0.05,0.643940888099321,0.0114275825584346,1.2,0.577662831581304,0.00614979631890764,2.69021092529656,0.396540723388999
6,0.5,300,0.349,0.05,0.646249826594675,0.0114663072175251,1.2,0.565241538833439,0.00497296064497384,3.31606522932518,1.08028365697339
7,0.5,300,0.349,0.05,0.634925472231594,0.0132575643349704,1.6,0.534160307317819,0.00431278587979304,2.87348047944168,0.693208916874269
8,0.5,300,0.349,0.05,0.659791857729347,0.0170658294887362,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.5,300,0.349,0.05,0.653017692476635,0.00810568285199093,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.5,300,0.349,0.05,0.638083232543371,0.019908740804977,2,0.530626780626781,NA,3.79836670287228,NA
11,0.5,300,0.349,0.05,0.640895145951929,0.0124753568777549,1.4,0.543522979952942,0.00702593586121589,3.29746209411729,1.10232346634024
12,0.5,300,0.349,0.05,0.638109299822293,0.0165740192544703,2,0.530626780626781,NA,3.79836670287228,NA
2,0.55,300,0.349,0.05,0.64810013436718,0.0110372720412458,1.6,0.547710530529549,0.0148682567431508,2.96134169365532,0.549664111621715
3,0.55,300,0.349,0.05,0.641040645399486,0.0216372254129319,1,0.573097188068543,0.0155381842259791,2.2520412772289,0.597042731029849
4,0.55,300,0.349,0.05,0.643356459974042,0.0211385996603922,1.8,0.556220547926709,0.00645751475135364,5.04490050621106,0.985211361032011
5,0.55,300,0.349,0.05,0.648179932063475,0.0185666675055321,1.2,0.566519646488311,0.00982459374439064,2.53307184300153,0.607577919286814
6,0.55,300,0.349,0.05,0.635363043335437,0.0245834640853828,2,0.55681296498832,0.0058650976897423,5.19096906252139,0.839142804721681
7,0.55,300,0.349,0.05,0.647369505250375,0.0222698444992863,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.55,300,0.349,0.05,0.652443203210725,0.0134258913823309,1.8,0.540194906901068,0.00956812627428744,3.92902792402566,0.130661221153386
9,0.55,300,0.349,0.05,0.63375342856216,0.0165739687856066,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.55,300,0.349,0.05,0.650259424699581,0.022850745427248,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.55,300,0.349,0.05,0.634818635962277,0.016819949278442,1.8,0.535603949010367,0.00709035163946605,3.09787986828232,0.850867265429252
12,0.55,300,0.349,0.05,0.638971057761801,0.0160263812874013,2,0.530626780626781,NA,3.79836670287228,NA
2,0.6,300,0.349,0.05,0.650130284171604,0.00644216604557278,1.6,0.550920450268302,0.0151836055162572,3.4464678336407,1.07038760942932
3,0.6,300,0.349,0.05,0.663675341452772,0.00759749092687321,2,0.53761535281945,0.00936181296516735,3.36692368480812,0.228781341218997
4,0.6,300,0.349,0.05,0.645750036737164,0.0186028467445385,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.6,300,0.349,0.05,0.630414708341199,0.0226971490670053,2,0.526869938852932,0.00202171495364546,3.4231936451054,0.451075848230489
6,0.6,300,0.349,0.05,0.629418180908778,0.00816703423322282,1.4,0.536603073832876,0.0153248281285318,2.03978510881214,1.05444282013545
7,0.6,300,0.349,0.05,0.634508620271187,0.0155838719301989,1.6,0.53179785193331,0.00783416451720511,2.4178392020887,0.892991776774645
8,0.6,300,0.349,0.05,0.65284455685305,0.0117585426106384,1.4,0.536244237190329,0.0104340661318976,3.05042369374903,1.15042157803512
9,0.6,300,0.349,0.05,0.655467575395204,0.0191169512282562,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.6,300,0.349,0.05,0.647024296481711,0.0165347385197951,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.6,300,0.349,0.05,0.659675434143972,0.0125031972020372,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.6,300,0.349,0.05,0.647774184966576,0.0129937431558611,1.2,0.566656632844042,0.0123242016711471,2.94757089644419,0.600492554948547
2,0.65,300,0.349,0.05,0.643255617125093,0.0145118533059115,1.8,0.551898721623068,0.00313471134066224,3.67914984893484,1.14886665811137
3,0.65,300,0.349,0.05,0.634649469132392,0.0175039782950983,1.6,0.541237079448902,0.00809667632626049,3.27248976250254,1.05990492419222
4,0.65,300,0.349,0.05,0.653332382184027,0.0153755447453761,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.65,300,0.349,0.05,0.641978074919184,0.0149738737263807,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.65,300,0.349,0.05,0.643316207943333,0.0139976862511262,1.6,0.543613445920185,0.00865973420064951,3.28095298458549,1.05162121652597
7,0.65,300,0.349,0.05,0.650053286775062,0.0158383009435351,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.65,300,0.349,0.05,0.650246191568001,0.0216963347536213,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.65,300,0.349,0.05,0.651395930912929,0.0223003109800374,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.65,300,0.349,0.05,0.640324220465965,0.0248756035106354,1.8,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.65,300,0.349,0.05,0.636757601801487,0.0116727717377207,1.4,0.549781595888978,0.00656895781021482,3.3222023545239,1.03179085672616
12,0.65,300,0.349,0.05,0.661699096901438,0.0088800804074355,1.2,0.564566650065675,0.0199736831297773,2.97500821082426,0.946904609582341
2,0.7,300,0.349,0.05,0.648087908955706,0.0182248694362137,1.4,0.560639257248473,0.0135578698743719,2.90353189051937,0.673326179333003
3,0.7,300,0.349,0.05,0.653398460297805,0.0129508449576436,1.8,0.532493073150577,0.0093266655600663,2.76044231632111,1.06624452298705
4,0.7,300,0.349,0.05,0.648941947331308,0.0219857674580473,2,0.513677725360137,0.0147277969416245,2.82296346698268,0.73305017701106
5,0.7,300,0.349,0.05,0.642821755121731,0.0223130004617419,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.7,300,0.349,0.05,0.66101604795922,0.0145130122934059,1.8,0.535953667130973,0.00760108229093661,4.03210750736042,0.16545243538814
7,0.7,300,0.349,0.05,0.632479513554292,0.0167303169168357,1.2,0.553026338124843,0.0159025921090234,2.74521173351224,0.729317433830658
8,0.7,300,0.349,0.05,0.642225953346609,0.0146087551235851,1.2,0.567813941281962,0.0137969109658419,3.00333863344718,0.609802200010012
9,0.7,300,0.349,0.05,0.638041780651918,0.0151859079003004,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.7,300,0.349,0.05,0.655820921859145,0.0167672996745669,0.8,0.597811171645117,0.0260995705501738,2.65489281374436,0.841255103245742
11,0.7,300,0.349,0.05,0.635491489522595,0.017302520443225,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.7,300,0.349,0.05,0.639180640691376,0.0181731205423411,1.4,0.532365917182976,0.010004571313503,2.75643669012688,1.26101600602155
2,0.75,300,0.349,0.05,0.657461254347917,0.0146112987615773,2,0.536904052886616,0.00827751995099704,3.12733388529798,1.38109536479767
3,0.75,300,0.349,0.05,0.643622390668009,0.0198810497085174,1.2,0.569287645927308,0.0083089057894398,2.76903296282862,0.511585885696565
4,0.75,300,0.349,0.05,0.644618548706623,0.0124633062779889,2,0.523079311401688,0.00542928119241447,2.76231540076733,0.79253244809881
5,0.75,300,0.349,0.05,0.638355178325037,0.0237713074779432,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.75,300,0.349,0.05,0.658703817172068,0.0188138300644824,1.8,0.533630675480791,0.00545184754634967,3.90923479872743,0.0592584831832523
7,0.75,300,0.349,0.05,0.647984467206456,0.015455796751083,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.75,300,0.349,0.05,0.652429702953406,0.0196160908394473,0.2,0.643505190748928,0.0146961298494152,2.44696864264554,0.257077832439225
9,0.75,300,0.349,0.05,0.651205917049895,0.0229996070901042,1.2,0.554723727200376,0.0178051313642568,2.86789453255122,0.865384158604862
10,0.75,300,0.349,0.05,0.636900853085271,0.0133388393847111,1.8,0.527531774271525,0.0129270448555312,2.72501510754395,1.2229622260654
11,0.75,300,0.349,0.05,0.637503665222055,0.0194745098898603,1.8,0.541286201928007,0.0167837116574555,3.28487832804592,1.19386390246373
12,0.75,300,0.349,0.05,0.639463130843325,0.0148988597091851,2,0.536078782818534,0.00688903652647123,3.89693654450015,0.0819795190537356
2,0.8,300,0.349,0.05,0.647728726495826,0.0107013915667125,0.6,0.594781741817168,0.0246507739680566,2.21198533387563,0.707278142541144
3,0.8,300,0.349,0.05,0.645703832227901,0.0123378117929006,1.8,0.539537663881546,0.011622145182394,3.75620246470571,1.1998319559227
4,0.8,300,0.349,0.05,0.629672280954197,0.0157988127807403,1.4,0.541619692342981,0.0122383903058533,2.74696679598371,1.00124303616652
5,0.8,300,0.349,0.05,0.653612332201933,0.0197679509212952,1.2,0.548303097412668,0.0121621659547799,2.60652151852755,0.783619461841555
6,0.8,300,0.349,0.05,0.617874440892279,0.0186706061007497,1.4,0.542390182184519,0.0133052786163908,2.43956234067641,0.898002995139356
7,0.8,300,0.349,0.05,0.642968720864761,0.0165604153371982,1.8,0.562678062678063,NA,6.03011186724307,NA
8,0.8,300,0.349,0.05,0.644873507517116,0.014973896988199,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.8,300,0.349,0.05,0.64004838297695,0.0268258322018487,1.6,0.527531774271525,0.0129270448555312,2.72501510754395,1.2229622260654
10,0.8,300,0.349,0.05,0.634015803580176,0.0131953147763957,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.8,300,0.349,0.05,0.634390337785102,0.0187858909202366,1.6,0.530143360216444,0.0107260432016666,2.7063422373914,1.24160868954707
12,0.8,300,0.349,0.05,0.634775312278975,0.0176671173517576,1.2,0.555585645826171,0.0107589757965588,2.57835631002047,0.600621701485788
2,0.85,300,0.349,0.05,0.661343715504284,0.0179758995020827,1.8,0.546272447335656,0.00990038687050174,3.32824811399764,1.32355461451769
3,0.85,300,0.349,0.05,0.638770989580634,0.0151794282469579,1.4,0.547988305179619,0.00619943301521587,4.239051866752,1.0017585734488
4,0.85,300,0.349,0.05,0.636542510676028,0.0166284876219316,1.8,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.85,300,0.349,0.05,0.627337505252317,0.0150058823649649,1.4,0.531433371976061,0.00711353975461269,2.71496419547646,1.02789768373902
6,0.85,300,0.349,0.05,0.650259469615246,0.0156377907114012,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.85,300,0.349,0.05,0.642344586063448,0.0115090801533792,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.85,300,0.349,0.05,0.639974185300582,0.0176486840802259,1.4,0.526813780779288,0.0107414474361064,2.91341222480682,1.16140318711833
9,0.85,300,0.349,0.05,0.626242927864231,0.020120367625719,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.85,300,0.349,0.05,0.631692249865504,0.0143037923214957,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
11,0.85,300,0.349,0.05,0.641277941605911,0.0137337536207645,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
